OBJECTID,Valor en pesos ($),Localidad,Sector Catastral,Identificador único de la manzana,coord_x,coord_y
57569,1300000,KENNEDY,HIPOTECHO SUR,004551035,"-74,127811813","4,621435698151754"
57682,510000,KENNEDY,PROVIVIENDA ORIENTAL,004503083,"-74,128869592","4,6130965941514965"
57768,1900000,KENNEDY,HIPOTECHO OCCIDENTAL,004502040,"-74,1309102985","4,6229038481517915"
57795,2600000,KENNEDY,ALQUERIA LA FRAGUA NORTE,004542070,"-74,12987771600001","4,6086807541513455"
57909,1300000,KENNEDY,HIPOTECHO SUR,004551044,"-74,1293420085","4,619725347151714"
57910,1300000,KENNEDY,HIPOTECHO OCCIDENTAL,004551044,"-74,129304056","4,620786449651732"
57990,1500000,KENNEDY,HIPOTECHO,004501063,"-74,13089748499999","4,62909529765199"
58014,600000,KENNEDY,COOPERATIVA DE SUB-OFICIALES,006501007,"-74,1312472635","4,6445214541525"
58134,510000,KENNEDY,PROVIVIENDA ORIENTAL,004503083,"-74,1287890435","4,613571822651478"
58136,1900000,KENNEDY,PROVIVIENDA ORIENTAL,004503004,"-74,13133678","4,61765230815163"
58185,1700000,KENNEDY,HIPOTECHO,004501068,"-74,12895119800001","4,627235375151939"
58188,1300000,KENNEDY,HIPOTECHO OCCIDENTAL,004502021,"-74,13174233500001","4,624685614651867"
58281,1700000,KENNEDY,PROVIVIENDA ORIENTAL,004503010,"-74,1296668995","4,614010702151514"
58369,76000,KENNEDY,HIPOTECHO,004501075,"-74,12733588649999","4,6290011871519985"
58378,1500000,KENNEDY,HIPOTECHO,004501070,"-74,1279698285","4,628307802151973"
58531,600000,KENNEDY,VILLA ALSACIA,006512004,"-74,12878882800001","4,641379592152395"
58532,1102500,KENNEDY,COOPERATIVA DE SUB-OFICIALES,006501001,"-74,1318323705","4,641743926652419"
58533,1700000,KENNEDY,MARSELLA,006502063,"-74,1313170455","4,63066107865205"
58535,1700000,KENNEDY,MARSELLA,006502018,"-74,1296538615","4,633714109652131"
58536,1900000,KENNEDY,MARSELLA,006502002,"-74,12843627249998","4,632574277652118"
58591,1300000,KENNEDY,HIPOTECHO SUR,004551004,"-74,12893135500002","4,624431435651866"
58694,1700000,KENNEDY,MARSELLA,006502072,"-74,12942896749999","4,636048037652216"
58703,510000,KENNEDY,PROVIVIENDA ORIENTAL,004503081,"-74,12984289800002","4,611372317151416"
58716,540000,KENNEDY,PROVIVIENDA,004504091,"-74,13051329299998","4,609181997151362"
58734,1700000,KENNEDY,MARSELLA,006502017,"-74,12955872449999","4,634413737652189"
59172,2500000,PUENTE ARANDA,PROVIVIENDA NORTE,004310003,"-74,128124238","4,611196560151447"
60017,1500000,KENNEDY,HIPOTECHO,004501019,"-74,13143406700001","4,626147046651903"
60669,1300000,KENNEDY,HIPOTECHO SUR,004551047,"-74,12846480049998","4,618574967151662"
60944,1900000,PUENTE ARANDA,PROVIVIENDA NORTE,004310007,"-74,12756395649998","4,612384880651458"
61183,1600000,KENNEDY,HIPOTECHO OCCIDENTAL,004502079,"-74,1302720525","4,621759060651776"
61235,480000,PUENTE ARANDA,PUENTE ARANDA,,"-74,10546825149999","4,63145469815211"
61304,525000,PUENTE ARANDA,GALAN,,"-74,12435935949998","4,61852843715164"
61369,480000,PUENTE ARANDA,MONTES,,"-74,11427240399999","4,614213486651522"
61385,81000,PUENTE ARANDA,SAN EUSEBIO,,"-74,12494200999998","4,608942633651338"
61435,1050000,TEUSAQUILLO,CIUDAD SALITRE SUR-ORIENTAL,,"-74,10673936449999","4,645439609152554"
61436,570000,PUENTE ARANDA,PROVIVIENDA NORTE,,"-74,12533755549998","4,6135003976514835"
61466,390000,PUENTE ARANDA,LOS EJIDOS,,"-74,102012479","4,616647932151572"
61493,510000,PUENTE ARANDA,SAN FRANCISCO,,"-74,10676808899998","4,624348323651864"
61546,1800000,FONTIBON,GRANJAS DE TECHO,006306002,"-74,11574321199998","4,64065869465237"
61583,525000,PUENTE ARANDA,GALAN,,"-74,12435280599999","4,620147708151701"
61620,1800000,KENNEDY,HIPOTECHO SUR,004551062,"-74,12624128349998","4,619331575151675"
61628,2000000,PUENTE ARANDA,MONTES,,"-74,1159587615","4,611942152151428"
61663,465000,PUENTE ARANDA,TIBANA,,"-74,1078105075","4,608758186151356"
61696,1400000,KENNEDY,HIPOTECHO,004501081,"-74,1267700265","4,628154586651986"
61751,76000,KENNEDY,HIPOTECHO SUR,004551040,"-74,12641123","4,622073491151781"
61756,1750000,FONTIBON,MONTEVIDEO,006307017,"-74,1209395685","4,641981887152409"
61769,360000,PUENTE ARANDA,GORGONZOLA,,"-74,10470557849999","4,6204709936517165"
61779,390000,PUENTE ARANDA,SAN RAFAEL INDUSTRIAL,,"-74,112720255","4,626407405151922"
61795,450000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,,"-74,10829590499998","4,615917088151576"
61816,76000,KENNEDY,HIPOTECHO,004501087,"-74,1270787425","4,627586825651957"
61818,1400000,FONTIBON,MONTEVIDEO,006307015,"-74,11983411","4,643428963652489"
61842,450000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,,"-74,109638899","4,613725841151519"
61873,525000,PUENTE ARANDA,MONTEVIDEO,,"-74,111025668","4,644545952152523"
61879,1500000,KENNEDY,LUSITANIA,006509013,"-74,125273454","4,6309632566520875"
61885,1400000,KENNEDY,HIPOTECHO,004501084,"-74,12711553700001","4,6269777811519255"
61891,600000,KENNEDY,MARSELLA,006512006,"-74,124600991","4,641479283152402"
61900,81000,PUENTE ARANDA,COLON,,"-74,11882505300002","4,619132974151674"
61951,390000,PUENTE ARANDA,LOS EJIDOS,,"-74,10104554199998","4,618121801651672"
61954,2000000,KENNEDY,MARSELLA,006502083,"-74,125560114","4,634803953652197"
61957,1650000,KENNEDY,LUSITANIA,006509001,"-74,1215629735","4,638946307652317"
61958,1500000,KENNEDY,LUSITANIA,006509013,"-74,12485088599999","4,632644803652116"
61969,81000,TEUSAQUILLO,CIUDAD SALITRE SUR-ORIENTAL,,"-74,1002299925","4,638078520152289"
62033,690000,TEUSAQUILLO,ORTEZAL,,"-74,0978089155","4,636048617652227"
62036,1500000,KENNEDY,LUSITANIA,006509011,"-74,12100547349999","4,636370606652244"
62113,390000,PUENTE ARANDA,LOS EJIDOS,,"-74,103031085","4,617255576151608"
62129,1300000,KENNEDY,HIPOTECHO SUR,004551060,"-74,1269246405","4,619287480651677"
62131,1750000,FONTIBON,MONTEVIDEO,006307025,"-74,1233012415","4,6430774241524695"
62162,390000,PUENTE ARANDA,CENTRO INDUSTRIAL,,"-74,110419632","4,637448132152278"
62174,495000,PUENTE ARANDA,BARCELONA,,"-74,115277126","4,618881671151665"
62211,495000,PUENTE ARANDA,CORREDOR FERREO DEL SUR,,"-74,1148734215","4,61470266915153"
62265,660000,TEUSAQUILLO,ORTEZAL,,"-74,09852046500001","4,634804256152188"
62272,76000,KENNEDY,HIPOTECHO SUR,004551041,"-74,1257556255","4,620649093651723"
62275,1370000,FONTIBON,GRANJAS DE TECHO,006306004,"-74,11677502399999","4,643081060652471"
62280,1750000,FONTIBON,MONTEVIDEO,006307015,"-74,12049155050002","4,6439706666525105"
62281,540000,KENNEDY,HIPOTECHO SUR,004551073,"-74,125948669","4,6263992191519225"
62283,600000,KENNEDY,MARSELLA,006502083,"-74,125340171","4,63443617565216"
62289,540000,PUENTE ARANDA,HIPOTECHO SUR,,"-74,12329882149999","4,626672218151935"
62291,3500000,TEUSAQUILLO,CIUDAD SALITRE SUR-ORIENTAL,,"-74,10709197599999","4,6439293116524745"
62313,570000,PUENTE ARANDA,LA TRINIDAD,,"-74,11946008650003","4,623468543651814"
63544,1800000,PUENTE ARANDA,MONTES,004204028,"-74,11721015450001","4,609035013651354"
63558,1300000,PUENTE ARANDA,SAN RAFAEL INDUSTRIAL,004301005,"-74,11363752449998","4,625767720151893"
63655,1500000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,004205048,"-74,11218895100001","4,614554855651549"
63668,1750000,PUENTE ARANDA,GALAN,004304052,"-74,12215385100001","4,617213835651612"
63670,1850000,PUENTE ARANDA,GALAN,004304073,"-74,12211602400001","4,621782534151771"
63690,2600000,PUENTE ARANDA,GALAN,004304050,"-74,12031557200001","4,619116283651687"
63753,540000,PUENTE ARANDA,COLON,004308008,"-74,11874513699999","4,619963294151706"
63773,390000,PUENTE ARANDA,CENTRO INDUSTRIAL,006218015,"-74,11722527549998","4,6381272256522985"
63784,1800000,PUENTE ARANDA,MONTES,004204001,"-74,11293087649997","4,609418589651355"
63813,1700000,PUENTE ARANDA,LA TRINIDAD,004306006,"-74,11580268750001","4,627366314151946"
63814,1700000,PUENTE ARANDA,SAN GABRIEL,004307023,"-74,1189446235","4,623521543651827"
63816,1800000,PUENTE ARANDA,COLON,004308006,"-74,11879998449999","4,619567102651709"
63826,2500000,PUENTE ARANDA,SALAZAR GOMEZ,006212007,"-74,1130738","4,631513518652098"
63873,1500000,PUENTE ARANDA,CENTRO INDUSTRIAL,006218015,"-74,115685606","4,638175290152288"
63886,510000,PUENTE ARANDA,SAN FRANCISCO,004206039,"-74,11287784000001","4,617244324651601"
63912,3500000,TEUSAQUILLO,CIUDAD SALITRE SUR-ORIENTAL,006217042,"-74,1017328115","4,637220378152267"
63976,960000,PUENTE ARANDA,BARCELONA,004303025,"-74,1133370405","4,619587593651698"
63977,1750000,PUENTE ARANDA,GALAN,004304044,"-74,12143318049999","4,616518087151597"
63982,1850000,PUENTE ARANDA,GALAN,004304047,"-74,11957625600002","4,6192373151516755"
64020,2500000,PUENTE ARANDA,SALAZAR GOMEZ,006212003,"-74,113500225","4,630145347652028"
64032,390000,PUENTE ARANDA,CENTRO INDUSTRIAL,006218009,"-74,111618779","4,63870877815234"
64041,1900000,PUENTE ARANDA,PROVIVIENDA NORTE,004310025,"-74,12652181050001","4,615672440151592"
64116,1650000,PUENTE ARANDA,BARCELONA,004303008,"-74,115981798","4,619375788151674"
64117,1650000,PUENTE ARANDA,BARCELONA,004303002,"-74,115674025","4,616661099651621"
64145,1200000,PUENTE ARANDA,COMUNEROS,004202044,"-74,10423539500002","4,609823582151364"
64201,1750000,PUENTE ARANDA,GALAN,004304031,"-74,11959422999999","4,6165834831515955"
64206,81000,PUENTE ARANDA,GALAN,004304071,"-74,12180113350001","4,621512226151749"
64210,2000000,PUENTE ARANDA,LA TRINIDAD,004306019,"-74,118000988","4,627727539651959"
64212,2300000,PUENTE ARANDA,SAN GABRIEL,004307003,"-74,11709719199999","4,622865822151791"
64218,1800000,PUENTE ARANDA,COLON,004308041,"-74,1156215835","4,623314963651824"
64269,1800000,PUENTE ARANDA,COLON,004308015,"-74,11419411949998","4,622290217651799"
64281,1900000,PUENTE ARANDA,SAN GABRIEL,004307023,"-74,11896501199999","4,623672443151833"
64289,1950000,PUENTE ARANDA,CENTRO INDUSTRIAL,006218015,"-74,1155605315","4,638932338652336"
64305,480000,PUENTE ARANDA,SAN EUSEBIO,004401034,"-74,123742983","4,6094774486513685"
64361,1500000,PUENTE ARANDA,SAN RAFAEL INDUSTRIAL,004301007,"-74,11529997400001","4,6267661346519295"
64372,1700000,PUENTE ARANDA,LA PRADERA,004305025,"-74,1224479885","4,626821162151929"
64381,1020000,PUENTE ARANDA,GALAN,004304094,"-74,12305251500001","4,6137833821514835"
64388,540000,PUENTE ARANDA,LA TRINIDAD,004306024,"-74,119773554","4,623784743151819"
64420,1900000,PUENTE ARANDA,SAN FRANCISCO,004206068,"-74,10958718950002","4,619169241151688"
64424,480000,PUENTE ARANDA,SAN EUSEBIO,004401022,"-74,12508553949999","4,608346974151324"
64425,480000,PUENTE ARANDA,SAN EUSEBIO,004401028,"-74,12559491500002","4,610090791651379"
64431,1800000,PUENTE ARANDA,LA TRINIDAD,004306004,"-74,11797316099998","4,624157136151821"
64446,25000,TEUSAQUILLO,CIUDAD SALITRE SUR-ORIENTAL,006217036,"-74,098072634","4,638167192652292"
64467,1900000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,004205076,"-74,111467137","4,613960565151524"
64477,1700000,PUENTE ARANDA,SAN FRANCISCO,004206059,"-74,11000979049999","4,6174218751516145"
64516,1600000,PUENTE ARANDA,SAN EUSEBIO,004401045,"-74,12270379149999","4,609252029651355"
64541,2600000,PUENTE ARANDA,GALAN,004304048,"-74,1210064725","4,617877659651649"
64542,2100000,PUENTE ARANDA,LA PRADERA,004305029,"-74,12288341550001","4,627100826651937"
64565,1350000,PUENTE ARANDA,SAN GABRIEL,004307017,"-74,12016443000002","4,621948324651752"
64572,81000,PUENTE ARANDA,SAN EUSEBIO,004401034,"-74,12479786649999","4,609483506151371"
64577,510000,PUENTE ARANDA,SAN FRANCISCO,004207022,"-74,106521265","4,62465303165186"
64582,1700000,PUENTE ARANDA,SAN FRANCISCO,004206077,"-74,1077817385","4,618686557651648"
64587,1900000,PUENTE ARANDA,SAN FRANCISCO,004206026,"-74,11032180499998","4,619665552651677"
64611,1600000,PUENTE ARANDA,MONTES,004204001,"-74,1131606665","4,609365867651366"
64650,1800000,PUENTE ARANDA,LA TRINIDAD,004306021,"-74,1194792265","4,625159033651887"
64679,2100000,PUENTE ARANDA,PUENTE ARANDA,006215052,"-74,108456854","4,628845948151984"
64692,540000,PUENTE ARANDA,JORGE GAITAN CORTES,004210081,"-74,1103593135","4,610617822651387"
64702,1800000,PUENTE ARANDA,JORGE GAITAN CORTES,004210016,"-74,11150124399998","4,609629573151376"
64739,390000,PUENTE ARANDA,EL EJIDO,006206010,"-74,10383717250002","4,6254415761519"
64748,1750000,PUENTE ARANDA,GALAN,004304063,"-74,121815005","4,619433017651693"
64755,1800000,PUENTE ARANDA,LA TRINIDAD,004306012,"-74,11751273300001","4,626641965151931"
64765,465000,PUENTE ARANDA,TIBANA,004212027,"-74,10780846200001","4,611397561151449"
64769,1650000,PUENTE ARANDA,SAN RAFAEL,004302009,"-74,1134922965","4,621185635151734"
64777,1550000,PUENTE ARANDA,TIBANA,004212029,"-74,10787255600002","4,6110266931514285"
64782,81000,PUENTE ARANDA,TIBANA,004212027,"-74,1078704635","4,612219088151441"
64796,1900000,PUENTE ARANDA,LA TRINIDAD,004306002,"-74,1158882195","4,62670395415192"
64797,1700000,PUENTE ARANDA,LA TRINIDAD,004306001,"-74,115194938","4,62743701115196"
64798,1900000,PUENTE ARANDA,SAN GABRIEL,004307010,"-74,118395491","4,622066101151775"
64838,1500000,PUENTE ARANDA,SALAZAR GOMEZ,006212014,"-74,11761412050001","4,634892157152187"
64863,1550000,PUENTE ARANDA,SALAZAR GOMEZ,006212031,"-74,12048260750001","4,631438888152067"
64904,1800000,PUENTE ARANDA,JORGE GAITAN CORTES,004210020,"-74,11265496049998","4,610340359151405"
64965,1500000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,004205007,"-74,1064214825","4,6164885326515925"
65000,1800000,PUENTE ARANDA,GORGONZOLA,004207008,"-74,10214634100001","4,622720696151783"
65044,480000,PUENTE ARANDA,SAN EUSEBIO,004401035,"-74,12335411699999","4,608590499651362"
65073,1850000,PUENTE ARANDA,GALAN,004304058,"-74,12058470000002","4,6202022521516986"
65110,525000,PUENTE ARANDA,GALAN,004304060,"-74,1254792785","4,619180089651698"
65116,3000000,PUENTE ARANDA,COLON,004308051,"-74,11662138100002","4,622968243151801"
65140,1750000,PUENTE ARANDA,GALAN,004304037,"-74,12187717649999","4,6145596096515185"
65150,450000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,004205014,"-74,107875834","4,616639585651595"
65166,540000,PUENTE ARANDA,JORGE GAITAN CORTES,004210037,"-74,111525212","4,608777773651353"
65173,1800000,PUENTE ARANDA,LA PRADERA,004305027,"-74,12384943500001","4,624264857651824"
65174,1900000,PUENTE ARANDA,SAN GABRIEL,004307001,"-74,11474546899998","4,625733284651892"
65197,1900000,PUENTE ARANDA,LA TRINIDAD,004306002,"-74,1169743335","4,625389024651891"
65200,2000000,PUENTE ARANDA,LA TRINIDAD,004306016,"-74,117372612","4,6276825121519645"
65204,1800000,PUENTE ARANDA,COLON,004308023,"-74,11371999899998","4,623559254651833"
65289,81000,PUENTE ARANDA,COLON,004308006,"-74,11901320449999","4,6193020356516845"
65294,1900000,PUENTE ARANDA,PROVIVIENDA NORTE,004310031,"-74,12545858800001","4,617960456651659"
65295,81000,PUENTE ARANDA,PROVIVIENDA NORTE,004310032,"-74,12461765649999","4,6140997016515275"
65331,1900000,PUENTE ARANDA,LA PRADERA,004305005,"-74,11898627549999","4,627947143651987"
65354,1600000,PUENTE ARANDA,SAN EUSEBIO,004401029,"-74,12608313000001","4,60958056015135"
65356,480000,PUENTE ARANDA,SAN EUSEBIO,004401022,"-74,1248470745","4,608743968151335"
65363,1800000,PUENTE ARANDA,LA TRINIDAD,004306007,"-74,11665015699998","4,6262802821518925"
65365,1700000,PUENTE ARANDA,SAN GABRIEL,004307011,"-74,118969126","4,621443280651741"
65377,1900000,PUENTE ARANDA,PROVIVIENDA NORTE,004310010,"-74,126143662","4,612010471651434"
65378,1500000,PUENTE ARANDA,LA CAMELIA II,004317005,"-74,12196490950001","4,6128530006514685"
65384,1800000,PUENTE ARANDA,GALAN,004304003,"-74,12433794500001","4,62168338665176"
65386,2600000,PUENTE ARANDA,GALAN,004304051,"-74,121232246","4,618047493151652"
65395,1700000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,004205043,"-74,111846396","4,615642077651575"
65398,1700000,PUENTE ARANDA,LA PRADERA,004305010,"-74,12074129199999","4,625840583651906"
65417,1900000,PUENTE ARANDA,SAN GABRIEL,004307004,"-74,11814177349999","4,621846327151777"
65420,1040000,PUENTE ARANDA,COLON,004308024,"-74,11497631099999","4,622212928651784"
65421,3000000,PUENTE ARANDA,COLON,004308050,"-74,11596367299998","4,6237244851518255"
65441,1600000,PUENTE ARANDA,SAN EUSEBIO,004401034,"-74,12480395649999","4,609486274151342"
65479,1300000,PUENTE ARANDA,CENTRO INDUSTRIAL,006218009,"-74,11216701000001","4,638886251152323"
65481,1950000,PUENTE ARANDA,CENTRO INDUSTRIAL,006218015,"-74,11726575249997","4,637594833152285"
65482,1950000,PUENTE ARANDA,CENTRO INDUSTRIAL,006218015,"-74,11623882450002","4,638610067152315"
65544,1600000,PUENTE ARANDA,MONTES,004204050,"-74,11344632999999","4,609766618651374"
65566,1600000,PUENTE ARANDA,MONTES,004204032,"-74,1162347495","4,6108018856514335"
65592,1650000,PUENTE ARANDA,LA CAMELIA,004309038,"-74,11949143549998","4,608176339651327"
65607,1600000,PUENTE ARANDA,LA PRADERA,004305024,"-74,1218714","4,627755232151959"
65627,1750000,PUENTE ARANDA,GALAN,004304098,"-74,1239135065","4,618700691651676"
65632,1400000,FONTIBON,MONTEVIDEO,006307016,"-74,12088355099999","4,643141074152458"
65635,1300000,KENNEDY,HIPOTECHO SUR,004551074,"-74,126039528","4,620191054151717"
65636,1800000,KENNEDY,HIPOTECHO SUR,004551041,"-74,12543193599998","4,622678578151801"
65672,1700000,PUENTE ARANDA,SAN FRANCISCO,004206052,"-74,1106810775","4,6177386211516325"
65679,81000,PUENTE ARANDA,GALAN,004304047,"-74,11960782700001","4,619335350651678"
65688,900000,PUENTE ARANDA,PUENTE ARANDA,006215052,"-74,108063147","4,628616255652007"
65694,480000,PUENTE ARANDA,MONTES,004204055,"-74,11258411649999","4,609820802651376"
65697,1600000,PUENTE ARANDA,MONTES,004204003,"-74,11531732199998","4,612671549151468"
65714,480000,PUENTE ARANDA,SAN EUSEBIO,004401047,"-74,12303117949997","4,609771611651384"
65717,480000,PUENTE ARANDA,SAN EUSEBIO,004401049,"-74,12388590699999","4,6106942766514045"
65721,480000,PUENTE ARANDA,SAN EUSEBIO,004401051,"-74,1224863205","4,610933657151418"
65724,480000,PUENTE ARANDA,SAN EUSEBIO,004401057,"-74,12127530750001","4,609697716651365"
65730,1700000,PUENTE ARANDA,SAN FRANCISCO,004206027,"-74,110688151","4,619211475651692"
65748,1900000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,004205012,"-74,10712860950002","4,616020177651567"
65796,1800000,PUENTE ARANDA,JORGE GAITAN CORTES,004210069,"-74,11181155100002","4,610815948151387"
65799,1650000,PUENTE ARANDA,TIBANA,004212028,"-74,10827915349998","4,610969223651422"
65823,1800000,PUENTE ARANDA,SAN RAFAEL,004302012,"-74,11292001450002","4,619519463151708"
65824,2000000,PUENTE ARANDA,SAN RAFAEL,004302010,"-74,11325694000001","4,62209467215175"
65832,1900000,PUENTE ARANDA,SAN GABRIEL,004307011,"-74,119414536","4,620972435651763"
65847,1700000,PUENTE ARANDA,SAN FRANCISCO,004206047,"-74,1141004735","4,615697083651577"
65855,540000,PUENTE ARANDA,COLON,004308039,"-74,1140378925","4,62500384315187"
65857,540000,PUENTE ARANDA,COLON,004308002,"-74,11334050549999","4,6228295801518"
65861,540000,PUENTE ARANDA,COLON,004308041,"-74,11546908050002","4,623276652151795"
65863,540000,PUENTE ARANDA,COLON,004308054,"-74,11327566450001","4,622968870651821"
65865,540000,PUENTE ARANDA,COLON,004308024,"-74,11532919700002","4,6219003896517785"
65926,1750000,PUENTE ARANDA,GALAN,004304065,"-74,12138202900002","4,62048141615174"
65965,2000000,PUENTE ARANDA,COLON,004308036,"-74,114843705","4,62361355765182"
65971,1500000,TEUSAQUILLO,CENTRO INDUSTRIAL,006217005,"-74,106085743","4,640892336152394"
65997,930000,PUENTE ARANDA,SAN EUSEBIO,004401028,"-74,12544800949999","4,609427500651363"
65999,1200000,PUENTE ARANDA,SAN RAFAEL INDUSTRIAL,004301007,"-74,11405487799999","4,626833897151915"
66040,1700000,PUENTE ARANDA,LA PRADERA,004305003,"-74,12055970450001","4,624272234151837"
66068,2600000,PUENTE ARANDA,GALAN,004304047,"-74,1200930245","4,6189404721516665"
66098,2000000,PUENTE ARANDA,COLON,004308033,"-74,114506866","4,623312044151833"
66101,1650000,PUENTE ARANDA,LA CAMELIA,004309013,"-74,12106870400001","4,611461450651429"
66118,480000,PUENTE ARANDA,MONTES,004204035,"-74,115126707","4,610269904651387"
66137,1900000,PUENTE ARANDA,PROVIVIENDA NORTE,004310012,"-74,12669666850002","4,613821744151483"
66149,1900000,PUENTE ARANDA,SAN FRANCISCO,004206044,"-74,113400799","4,617324382651631"
66185,1500000,TEUSAQUILLO,CIUDAD SALITRE SUR-ORIENTAL,006217013,"-74,109396183","4,645155143152538"
